nct_id,adverse_event,severity,frequency,serious,drug,target
NCT00000376,Pneumonia,Life-threatening,41,False,Adalimumab,TNF-alpha
NCT00000376,Tuberculosis,Life-threatening,4,True,Adalimumab,TNF-alpha
NCT00000376,Infection,Life-threatening,30,False,Adalimumab,TNF-alpha
NCT00000377,Infusion reaction,Severe,30,True,Daratumumab,CD38
NCT00000377,Fever,Mild,10,False,Daratumumab,CD38
NCT00000377,Pruritus,Mild,70,True,Daratumumab,CD38
NCT00000377,Chills,Severe,26,False,Daratumumab,CD38
NCT00000377,Rash,Severe,39,False,Daratumumab,CD38
NCT00000378,Pruritus,Mild,99,False,Daratumumab,CD38
NCT00000378,Chills,Severe,45,False,Daratumumab,CD38
NCT00000378,Fever,Life-threatening,75,True,Daratumumab,CD38
NCT00000378,Rash,Life-threatening,84,True,Daratumumab,CD38
NCT00000379,Pneumonia,Moderate,67,False,Adalimumab,TNF-alpha
NCT00000379,Infection,Life-threatening,44,True,Adalimumab,TNF-alpha
NCT00000379,Sepsis,Severe,25,False,Adalimumab,TNF-alpha
NCT00000379,Tuberculosis,Life-threatening,27,False,Adalimumab,TNF-alpha
NCT00000380,Infection,Severe,95,True,Tocilizumab,IL-6
NCT00000380,Pneumonia,Life-threatening,85,False,Tocilizumab,IL-6
NCT00000380,Tuberculosis,Severe,29,False,Tocilizumab,IL-6
NCT00000380,Sepsis,Life-threatening,88,False,Tocilizumab,IL-6
NCT00000381,Rash,Moderate,20,False,Pembrolizumab,PD-1
NCT00000381,Hepatitis,Life-threatening,49,True,Pembrolizumab,PD-1
NCT00000381,Pneumonitis,Life-threatening,9,False,Pembrolizumab,PD-1
NCT00000381,Colitis,Moderate,61,True,Pembrolizumab,PD-1
NCT00000381,Thyroiditis,Severe,73,False,Pembrolizumab,PD-1
NCT00000382,Arrhythmia,Moderate,5,False,Trastuzumab,HER2
NCT00000382,Cardiac dysfunction,Mild,24,True,Trastuzumab,HER2
NCT00000382,Hypertension,Mild,50,False,Trastuzumab,HER2
NCT00000382,Heart failure,Moderate,30,False,Trastuzumab,HER2
NCT00000383,Rash,Mild,22,False,Ipilimumab,CTLA-4
NCT00000383,Colitis,Life-threatening,51,True,Ipilimumab,CTLA-4
NCT00000383,Pneumonitis,Mild,17,False,Ipilimumab,CTLA-4
NCT00000383,Thyroiditis,Life-threatening,96,True,Ipilimumab,CTLA-4
NCT00000383,Hepatitis,Life-threatening,27,True,Ipilimumab,CTLA-4
NCT00000384,Hepatitis,Moderate,78,False,Pembrolizumab,PD-1
NCT00000384,Thyroiditis,Moderate,65,False,Pembrolizumab,PD-1
NCT00000384,Rash,Severe,26,True,Pembrolizumab,PD-1
NCT00000384,Pneumonitis,Moderate,58,True,Pembrolizumab,PD-1
NCT00000385,Dizziness,Life-threatening,60,True,Blinatumomab,CD19/CD3
NCT00000385,Seizure,Mild,37,False,Blinatumomab,CD19/CD3
NCT00000385,Tremor,Severe,90,False,Blinatumomab,CD19/CD3
NCT00000385,Headache,Life-threatening,79,True,Blinatumomab,CD19/CD3
NCT00000385,Confusion,Life-threatening,32,True,Blinatumomab,CD19/CD3
NCT00000386,Proteinuria,Mild,51,True,Bevacizumab,VEGF
NCT00000386,Thromboembolism,Moderate,21,False,Bevacizumab,VEGF
NCT00000386,Bleeding,Severe,86,True,Bevacizumab,VEGF
NCT00000386,Hypertension,Moderate,64,False,Bevacizumab,VEGF
NCT00000387,Hypertension,Severe,53,False,Bevacizumab,VEGF
NCT00000387,Thromboembolism,Moderate,33,True,Bevacizumab,VEGF
NCT00000387,Proteinuria,Mild,60,True,Bevacizumab,VEGF
NCT00000387,Bleeding,Mild,82,False,Bevacizumab,VEGF
NCT00000388,Bleeding,Life-threatening,5,True,Bevacizumab,VEGF
NCT00000388,Proteinuria,Severe,15,True,Bevacizumab,VEGF
NCT00000388,Thromboembolism,Severe,86,False,Bevacizumab,VEGF
NCT00000388,Hypertension,Life-threatening,60,True,Bevacizumab,VEGF
NCT00000389,Dizziness,Life-threatening,18,False,Blinatumomab,CD19/CD3
NCT00000389,Seizure,Severe,21,True,Blinatumomab,CD19/CD3
NCT00000389,Tremor,Mild,78,True,Blinatumomab,CD19/CD3
NCT00000390,Hepatitis,Moderate,10,True,Pembrolizumab,PD-1
NCT00000390,Colitis,Severe,20,False,Pembrolizumab,PD-1
NCT00000390,Rash,Severe,23,True,Pembrolizumab,PD-1
NCT00000390,Pneumonitis,Mild,87,True,Pembrolizumab,PD-1
NCT00000391,Infection,Severe,57,True,Adalimumab,TNF-alpha
NCT00000391,Sepsis,Mild,7,False,Adalimumab,TNF-alpha
NCT00000391,Tuberculosis,Moderate,32,False,Adalimumab,TNF-alpha
NCT00000391,Pneumonia,Moderate,26,True,Adalimumab,TNF-alpha
NCT00000392,Tuberculosis,Severe,25,True,Tocilizumab,IL-6
NCT00000392,Infection,Moderate,13,True,Tocilizumab,IL-6
NCT00000392,Sepsis,Moderate,6,False,Tocilizumab,IL-6
NCT00000393,Infection,Moderate,70,False,Adalimumab,TNF-alpha
NCT00000393,Pneumonia,Life-threatening,16,True,Adalimumab,TNF-alpha
NCT00000393,Sepsis,Moderate,14,False,Adalimumab,TNF-alpha
NCT00000393,Tuberculosis,Severe,23,True,Adalimumab,TNF-alpha
NCT00000394,Sepsis,Life-threatening,29,True,Adalimumab,TNF-alpha
NCT00000394,Infection,Severe,84,False,Adalimumab,TNF-alpha
NCT00000394,Pneumonia,Mild,9,True,Adalimumab,TNF-alpha
NCT00000394,Tuberculosis,Life-threatening,39,False,Adalimumab,TNF-alpha
NCT00000395,Acneiform rash,Severe,81,False,Cetuximab,EGFR
NCT00000395,Dry skin,Moderate,43,True,Cetuximab,EGFR
NCT00000395,Rash,Severe,86,False,Cetuximab,EGFR
NCT00000396,Tremor,Life-threatening,49,True,Blinatumomab,CD19/CD3
NCT00000396,Confusion,Mild,30,True,Blinatumomab,CD19/CD3
NCT00000396,Dizziness,Mild,40,True,Blinatumomab,CD19/CD3
NCT00000397,Rash,Moderate,48,False,Rituximab,CD20
NCT00000397,Chills,Severe,26,True,Rituximab,CD20
NCT00000397,Fever,Life-threatening,27,True,Rituximab,CD20
NCT00000397,Infusion reaction,Moderate,93,False,Rituximab,CD20
NCT00000397,Pruritus,Severe,18,False,Rituximab,CD20
NCT00000398,Hypertension,Mild,30,False,Bevacizumab,VEGF
NCT00000398,Bleeding,Severe,32,True,Bevacizumab,VEGF
NCT00000398,Thromboembolism,Mild,86,True,Bevacizumab,VEGF
NCT00000398,Proteinuria,Moderate,78,False,Bevacizumab,VEGF
NCT00000399,Bleeding,Mild,63,True,Bevacizumab,VEGF
NCT00000399,Hypertension,Moderate,7,True,Bevacizumab,VEGF
NCT00000399,Thromboembolism,Moderate,17,True,Bevacizumab,VEGF
NCT00000399,Proteinuria,Moderate,76,True,Bevacizumab,VEGF
NCT00000400,Infection,Moderate,93,True,Tocilizumab,IL-6
NCT00000400,Pneumonia,Moderate,55,True,Tocilizumab,IL-6
NCT00000400,Sepsis,Moderate,39,False,Tocilizumab,IL-6
NCT00000400,Tuberculosis,Life-threatening,82,True,Tocilizumab,IL-6
NCT00000401,Tuberculosis,Life-threatening,22,False,Adalimumab,TNF-alpha
NCT00000401,Infection,Life-threatening,55,False,Adalimumab,TNF-alpha
NCT00000401,Pneumonia,Moderate,62,True,Adalimumab,TNF-alpha
NCT00000401,Sepsis,Life-threatening,55,True,Adalimumab,TNF-alpha
NCT00000402,Dizziness,Life-threatening,60,False,Blinatumomab,CD19/CD3
NCT00000402,Seizure,Life-threatening,37,False,Blinatumomab,CD19/CD3
NCT00000402,Tremor,Life-threatening,10,False,Blinatumomab,CD19/CD3
NCT00000402,Confusion,Moderate,92,False,Blinatumomab,CD19/CD3
NCT00000402,Headache,Moderate,20,True,Blinatumomab,CD19/CD3
NCT00000403,Infusion reaction,Life-threatening,54,False,Rituximab,CD20
NCT00000403,Fever,Severe,50,False,Rituximab,CD20
NCT00000403,Chills,Severe,83,True,Rituximab,CD20
NCT00000404,Infusion reaction,Life-threatening,33,False,Daratumumab,CD38
NCT00000404,Pruritus,Life-threatening,82,False,Daratumumab,CD38
NCT00000404,Chills,Mild,84,False,Daratumumab,CD38
NCT00000404,Rash,Life-threatening,95,True,Daratumumab,CD38
NCT00000404,Fever,Moderate,62,True,Daratumumab,CD38
NCT00000405,Hypertension,Life-threatening,88,True,Bevacizumab,VEGF
NCT00000405,Bleeding,Severe,32,True,Bevacizumab,VEGF
NCT00000405,Proteinuria,Mild,15,True,Bevacizumab,VEGF
NCT00000405,Thromboembolism,Life-threatening,51,True,Bevacizumab,VEGF
NCT00000406,Thromboembolism,Severe,89,False,Bevacizumab,VEGF
NCT00000406,Proteinuria,Life-threatening,76,False,Bevacizumab,VEGF
NCT00000406,Hypertension,Life-threatening,97,True,Bevacizumab,VEGF
NCT00000406,Bleeding,Mild,82,False,Bevacizumab,VEGF
NCT00000407,Arrhythmia,Severe,1,True,Trastuzumab,HER2
NCT00000407,Hypertension,Life-threatening,1,True,Trastuzumab,HER2
NCT00000407,Cardiac dysfunction,Mild,100,False,Trastuzumab,HER2
NCT00000407,Heart failure,Life-threatening,84,False,Trastuzumab,HER2
NCT00000408,Rash,Moderate,26,False,Daratumumab,CD38
NCT00000408,Chills,Moderate,65,True,Daratumumab,CD38
NCT00000408,Infusion reaction,Life-threatening,73,True,Daratumumab,CD38
NCT00000408,Pruritus,Moderate,26,True,Daratumumab,CD38
NCT00000408,Fever,Moderate,98,True,Daratumumab,CD38
NCT00000409,Tuberculosis,Mild,38,True,Adalimumab,TNF-alpha
NCT00000409,Pneumonia,Life-threatening,16,False,Adalimumab,TNF-alpha
NCT00000409,Infection,Mild,44,True,Adalimumab,TNF-alpha
NCT00000409,Sepsis,Moderate,62,False,Adalimumab,TNF-alpha
NCT00000410,Hypertension,Mild,86,True,Bevacizumab,VEGF
NCT00000410,Proteinuria,Mild,28,True,Bevacizumab,VEGF
NCT00000410,Bleeding,Life-threatening,78,False,Bevacizumab,VEGF
NCT00000410,Thromboembolism,Life-threatening,61,False,Bevacizumab,VEGF
NCT00000411,Rash,Moderate,47,False,Daratumumab,CD38
NCT00000411,Fever,Life-threatening,79,True,Daratumumab,CD38
NCT00000411,Chills,Severe,43,True,Daratumumab,CD38
NCT00000411,Pruritus,Mild,59,False,Daratumumab,CD38
NCT00000411,Infusion reaction,Moderate,4,True,Daratumumab,CD38
NCT00000412,Pruritus,Life-threatening,80,False,Cetuximab,EGFR
NCT00000412,Dry skin,Life-threatening,85,True,Cetuximab,EGFR
NCT00000412,Rash,Mild,82,False,Cetuximab,EGFR
NCT00000412,Acneiform rash,Mild,82,False,Cetuximab,EGFR
NCT00000413,Sepsis,Moderate,78,False,Tocilizumab,IL-6
NCT00000413,Tuberculosis,Life-threatening,95,True,Tocilizumab,IL-6
NCT00000413,Pneumonia,Severe,55,False,Tocilizumab,IL-6
NCT00000414,Cardiac dysfunction,Moderate,92,True,Trastuzumab,HER2
NCT00000414,Arrhythmia,Mild,17,False,Trastuzumab,HER2
NCT00000414,Heart failure,Mild,39,False,Trastuzumab,HER2
NCT00000414,Hypertension,Moderate,58,True,Trastuzumab,HER2
NCT00000415,Rash,Mild,14,False,Ipilimumab,CTLA-4
NCT00000415,Pneumonitis,Mild,21,False,Ipilimumab,CTLA-4
NCT00000415,Colitis,Life-threatening,99,False,Ipilimumab,CTLA-4
NCT00000415,Hepatitis,Moderate,93,False,Ipilimumab,CTLA-4
NCT00000415,Thyroiditis,Life-threatening,86,True,Ipilimumab,CTLA-4
NCT00000416,Pneumonia,Severe,29,True,Tocilizumab,IL-6
NCT00000416,Sepsis,Severe,49,False,Tocilizumab,IL-6
NCT00000416,Tuberculosis,Life-threatening,30,True,Tocilizumab,IL-6
NCT00000416,Infection,Severe,15,False,Tocilizumab,IL-6
NCT00000417,Confusion,Moderate,96,True,Blinatumomab,CD19/CD3
NCT00000417,Dizziness,Severe,17,False,Blinatumomab,CD19/CD3
NCT00000417,Seizure,Life-threatening,74,True,Blinatumomab,CD19/CD3
NCT00000418,Cardiac dysfunction,Life-threatening,41,False,Trastuzumab,HER2
NCT00000418,Arrhythmia,Moderate,67,True,Trastuzumab,HER2
NCT00000418,Hypertension,Mild,51,True,Trastuzumab,HER2
NCT00000418,Heart failure,Life-threatening,41,True,Trastuzumab,HER2
NCT00000419,Thromboembolism,Severe,19,True,Bevacizumab,VEGF
NCT00000419,Proteinuria,Severe,40,True,Bevacizumab,VEGF
NCT00000419,Bleeding,Severe,91,False,Bevacizumab,VEGF
NCT00000419,Hypertension,Moderate,64,False,Bevacizumab,VEGF
NCT00000420,Rash,Moderate,90,True,Rituximab,CD20
NCT00000420,Infusion reaction,Moderate,63,False,Rituximab,CD20
NCT00000420,Chills,Severe,85,True,Rituximab,CD20
NCT00000420,Pruritus,Mild,71,False,Rituximab,CD20
NCT00000420,Fever,Severe,55,False,Rituximab,CD20
NCT00000421,Rash,Moderate,90,False,Daratumumab,CD38
NCT00000421,Pruritus,Mild,17,False,Daratumumab,CD38
NCT00000421,Infusion reaction,Mild,91,False,Daratumumab,CD38
NCT00000421,Chills,Life-threatening,84,True,Daratumumab,CD38
NCT00000421,Fever,Moderate,57,False,Daratumumab,CD38
NCT00000422,Thromboembolism,Mild,47,True,Bevacizumab,VEGF
NCT00000422,Hypertension,Moderate,49,False,Bevacizumab,VEGF
NCT00000422,Bleeding,Moderate,8,True,Bevacizumab,VEGF
NCT00000422,Proteinuria,Severe,61,True,Bevacizumab,VEGF
NCT00000423,Infection,Life-threatening,20,False,Tocilizumab,IL-6
NCT00000423,Sepsis,Moderate,5,True,Tocilizumab,IL-6
NCT00000423,Pneumonia,Moderate,51,False,Tocilizumab,IL-6
NCT00000424,Acneiform rash,Life-threatening,84,False,Cetuximab,EGFR
NCT00000424,Pruritus,Severe,81,False,Cetuximab,EGFR
NCT00000424,Dry skin,Severe,2,True,Cetuximab,EGFR
NCT00000424,Rash,Mild,11,True,Cetuximab,EGFR
NCT00000425,Pneumonia,Mild,76,True,Tocilizumab,IL-6
NCT00000425,Infection,Life-threatening,62,False,Tocilizumab,IL-6
NCT00000425,Tuberculosis,Severe,74,True,Tocilizumab,IL-6
NCT00000425,Sepsis,Mild,42,True,Tocilizumab,IL-6
NCT00000426,Pneumonia,Life-threatening,9,True,Tocilizumab,IL-6
NCT00000426,Tuberculosis,Moderate,85,True,Tocilizumab,IL-6
NCT00000426,Infection,Moderate,77,True,Tocilizumab,IL-6
NCT00000426,Sepsis,Mild,72,False,Tocilizumab,IL-6
NCT00000427,Cardiac dysfunction,Moderate,12,False,Trastuzumab,HER2
NCT00000427,Hypertension,Mild,11,True,Trastuzumab,HER2
NCT00000427,Arrhythmia,Severe,47,True,Trastuzumab,HER2
NCT00000427,Heart failure,Life-threatening,85,True,Trastuzumab,HER2
NCT00000428,Sepsis,Moderate,74,False,Tocilizumab,IL-6
NCT00000428,Infection,Severe,67,False,Tocilizumab,IL-6
NCT00000428,Pneumonia,Moderate,89,True,Tocilizumab,IL-6
NCT00000428,Tuberculosis,Mild,31,True,Tocilizumab,IL-6
NCT00000429,Pneumonia,Moderate,76,False,Adalimumab,TNF-alpha
NCT00000429,Tuberculosis,Severe,17,False,Adalimumab,TNF-alpha
NCT00000429,Infection,Mild,71,False,Adalimumab,TNF-alpha
NCT00000429,Sepsis,Severe,49,True,Adalimumab,TNF-alpha
NCT00000430,Thyroiditis,Moderate,10,False,Pembrolizumab,PD-1
NCT00000430,Colitis,Moderate,92,False,Pembrolizumab,PD-1
NCT00000430,Pneumonitis,Moderate,54,True,Pembrolizumab,PD-1
NCT00000430,Hepatitis,Severe,56,False,Pembrolizumab,PD-1
NCT00000430,Rash,Mild,78,True,Pembrolizumab,PD-1
NCT00000431,Fever,Mild,88,False,Rituximab,CD20
NCT00000431,Infusion reaction,Mild,43,True,Rituximab,CD20
NCT00000431,Pruritus,Severe,43,False,Rituximab,CD20
NCT00000432,Chills,Life-threatening,29,False,Rituximab,CD20
NCT00000432,Fever,Mild,16,True,Rituximab,CD20
NCT00000432,Infusion reaction,Severe,76,False,Rituximab,CD20
NCT00000432,Rash,Mild,68,False,Rituximab,CD20
NCT00000433,Sepsis,Mild,22,False,Tocilizumab,IL-6
NCT00000433,Tuberculosis,Life-threatening,24,False,Tocilizumab,IL-6
NCT00000433,Pneumonia,Life-threatening,62,True,Tocilizumab,IL-6
NCT00000433,Infection,Severe,2,True,Tocilizumab,IL-6
NCT00000434,Pneumonitis,Severe,91,True,Pembrolizumab,PD-1
NCT00000434,Rash,Life-threatening,91,False,Pembrolizumab,PD-1
NCT00000434,Thyroiditis,Moderate,57,False,Pembrolizumab,PD-1
NCT00000434,Hepatitis,Life-threatening,65,False,Pembrolizumab,PD-1
NCT00000434,Colitis,Severe,55,True,Pembrolizumab,PD-1
NCT00000435,Cardiac dysfunction,Mild,82,True,Trastuzumab,HER2
NCT00000435,Heart failure,Mild,94,True,Trastuzumab,HER2
NCT00000435,Arrhythmia,Mild,22,True,Trastuzumab,HER2
NCT00000435,Hypertension,Mild,96,False,Trastuzumab,HER2
NCT00000436,Tuberculosis,Life-threatening,64,True,Tocilizumab,IL-6
NCT00000436,Infection,Life-threatening,2,True,Tocilizumab,IL-6
NCT00000436,Pneumonia,Mild,92,False,Tocilizumab,IL-6
NCT00000436,Sepsis,Severe,32,True,Tocilizumab,IL-6
NCT00000437,Thyroiditis,Mild,47,True,Ipilimumab,CTLA-4
NCT00000437,Pneumonitis,Severe,7,False,Ipilimumab,CTLA-4
NCT00000437,Hepatitis,Life-threatening,49,True,Ipilimumab,CTLA-4
NCT00000437,Colitis,Severe,15,False,Ipilimumab,CTLA-4
NCT00000437,Rash,Moderate,70,True,Ipilimumab,CTLA-4
NCT00000438,Sepsis,Moderate,1,False,Tocilizumab,IL-6
NCT00000438,Pneumonia,Moderate,40,True,Tocilizumab,IL-6
NCT00000438,Tuberculosis,Life-threatening,80,False,Tocilizumab,IL-6
NCT00000438,Infection,Mild,46,True,Tocilizumab,IL-6
NCT00000439,Thyroiditis,Mild,45,True,Ipilimumab,CTLA-4
NCT00000439,Hepatitis,Life-threatening,46,True,Ipilimumab,CTLA-4
NCT00000439,Pneumonitis,Mild,56,False,Ipilimumab,CTLA-4
NCT00000439,Rash,Moderate,11,True,Ipilimumab,CTLA-4
NCT00000439,Colitis,Life-threatening,16,False,Ipilimumab,CTLA-4
NCT00000440,Acneiform rash,Moderate,61,False,Cetuximab,EGFR
NCT00000440,Pruritus,Severe,39,False,Cetuximab,EGFR
NCT00000440,Dry skin,Life-threatening,24,False,Cetuximab,EGFR
NCT00000441,Hypertension,Moderate,18,False,Trastuzumab,HER2
NCT00000441,Arrhythmia,Life-threatening,1,False,Trastuzumab,HER2
NCT00000441,Heart failure,Moderate,15,True,Trastuzumab,HER2
NCT00000442,Confusion,Mild,21,True,Blinatumomab,CD19/CD3
NCT00000442,Seizure,Life-threatening,86,False,Blinatumomab,CD19/CD3
NCT00000442,Headache,Mild,54,False,Blinatumomab,CD19/CD3
NCT00000442,Tremor,Life-threatening,88,True,Blinatumomab,CD19/CD3
NCT00000442,Dizziness,Severe,97,False,Blinatumomab,CD19/CD3
NCT00000443,Tuberculosis,Mild,17,True,Adalimumab,TNF-alpha
NCT00000443,Infection,Severe,65,True,Adalimumab,TNF-alpha
NCT00000443,Sepsis,Moderate,7,False,Adalimumab,TNF-alpha
NCT00000443,Pneumonia,Life-threatening,77,True,Adalimumab,TNF-alpha
NCT00000444,Thyroiditis,Life-threatening,32,True,Ipilimumab,CTLA-4
NCT00000444,Hepatitis,Moderate,32,False,Ipilimumab,CTLA-4
NCT00000444,Pneumonitis,Mild,34,True,Ipilimumab,CTLA-4
NCT00000444,Rash,Life-threatening,26,False,Ipilimumab,CTLA-4
NCT00000444,Colitis,Mild,90,True,Ipilimumab,CTLA-4
NCT00000445,Heart failure,Life-threatening,5,False,Trastuzumab,HER2
NCT00000445,Cardiac dysfunction,Moderate,19,False,Trastuzumab,HER2
NCT00000445,Arrhythmia,Mild,79,True,Trastuzumab,HER2
NCT00000445,Hypertension,Mild,7,False,Trastuzumab,HER2
NCT00000446,Dizziness,Severe,55,False,Blinatumomab,CD19/CD3
NCT00000446,Tremor,Mild,66,False,Blinatumomab,CD19/CD3
NCT00000446,Headache,Mild,39,True,Blinatumomab,CD19/CD3
NCT00000446,Confusion,Severe,47,False,Blinatumomab,CD19/CD3
NCT00000446,Seizure,Severe,92,False,Blinatumomab,CD19/CD3
NCT00000447,Arrhythmia,Mild,7,False,Trastuzumab,HER2
NCT00000447,Cardiac dysfunction,Moderate,37,False,Trastuzumab,HER2
NCT00000447,Hypertension,Severe,78,True,Trastuzumab,HER2
NCT00000447,Heart failure,Life-threatening,24,False,Trastuzumab,HER2
NCT00000448,Fever,Mild,88,True,Daratumumab,CD38
NCT00000448,Pruritus,Severe,47,False,Daratumumab,CD38
NCT00000448,Chills,Severe,31,False,Daratumumab,CD38
NCT00000448,Infusion reaction,Moderate,75,False,Daratumumab,CD38
NCT00000448,Rash,Mild,14,True,Daratumumab,CD38
NCT00000449,Rash,Life-threatening,13,True,Pembrolizumab,PD-1
NCT00000449,Colitis,Severe,39,False,Pembrolizumab,PD-1
NCT00000449,Thyroiditis,Moderate,69,True,Pembrolizumab,PD-1
NCT00000449,Hepatitis,Mild,17,True,Pembrolizumab,PD-1
NCT00000449,Pneumonitis,Life-threatening,71,False,Pembrolizumab,PD-1
NCT00000450,Arrhythmia,Life-threatening,9,False,Trastuzumab,HER2
NCT00000450,Heart failure,Life-threatening,68,True,Trastuzumab,HER2
NCT00000450,Hypertension,Moderate,77,False,Trastuzumab,HER2
NCT00000450,Cardiac dysfunction,Moderate,38,True,Trastuzumab,HER2
NCT00000451,Hypertension,Life-threatening,88,True,Bevacizumab,VEGF
NCT00000451,Bleeding,Moderate,57,False,Bevacizumab,VEGF
NCT00000451,Proteinuria,Life-threatening,52,False,Bevacizumab,VEGF
NCT00000451,Thromboembolism,Moderate,24,True,Bevacizumab,VEGF
NCT00000452,Pruritus,Life-threatening,65,False,Daratumumab,CD38
NCT00000452,Chills,Severe,29,False,Daratumumab,CD38
NCT00000452,Fever,Severe,71,True,Daratumumab,CD38
NCT00000452,Infusion reaction,Moderate,29,True,Daratumumab,CD38
NCT00000453,Pneumonitis,Moderate,35,True,Ipilimumab,CTLA-4
NCT00000453,Hepatitis,Moderate,27,True,Ipilimumab,CTLA-4
NCT00000453,Colitis,Mild,84,False,Ipilimumab,CTLA-4
NCT00000453,Thyroiditis,Severe,42,True,Ipilimumab,CTLA-4
NCT00000453,Rash,Severe,93,True,Ipilimumab,CTLA-4
NCT00000454,Pruritus,Severe,29,False,Cetuximab,EGFR
NCT00000454,Acneiform rash,Moderate,33,True,Cetuximab,EGFR
NCT00000454,Rash,Mild,93,False,Cetuximab,EGFR
NCT00000454,Dry skin,Severe,81,True,Cetuximab,EGFR
NCT00000455,Acneiform rash,Life-threatening,20,False,Cetuximab,EGFR
NCT00000455,Dry skin,Moderate,94,False,Cetuximab,EGFR
NCT00000455,Pruritus,Severe,19,False,Cetuximab,EGFR
NCT00000455,Rash,Mild,64,True,Cetuximab,EGFR
NCT00000456,Heart failure,Moderate,83,False,Trastuzumab,HER2
NCT00000456,Cardiac dysfunction,Mild,40,True,Trastuzumab,HER2
NCT00000456,Arrhythmia,Moderate,51,True,Trastuzumab,HER2
NCT00000456,Hypertension,Mild,19,True,Trastuzumab,HER2
NCT00000457,Pneumonitis,Moderate,94,True,Pembrolizumab,PD-1
NCT00000457,Thyroiditis,Mild,49,False,Pembrolizumab,PD-1
NCT00000457,Hepatitis,Mild,15,True,Pembrolizumab,PD-1
NCT00000457,Rash,Mild,17,True,Pembrolizumab,PD-1
NCT00000457,Colitis,Mild,35,True,Pembrolizumab,PD-1
NCT00000458,Rash,Mild,26,True,Cetuximab,EGFR
NCT00000458,Dry skin,Life-threatening,98,False,Cetuximab,EGFR
NCT00000458,Pruritus,Moderate,40,False,Cetuximab,EGFR
NCT00000458,Acneiform rash,Life-threatening,20,True,Cetuximab,EGFR
NCT00000459,Pruritus,Mild,3,True,Daratumumab,CD38
NCT00000459,Fever,Mild,70,False,Daratumumab,CD38
NCT00000459,Rash,Mild,66,False,Daratumumab,CD38
NCT00000460,Colitis,Life-threatening,50,True,Pembrolizumab,PD-1
NCT00000460,Pneumonitis,Severe,84,False,Pembrolizumab,PD-1
NCT00000460,Rash,Moderate,88,False,Pembrolizumab,PD-1
NCT00000460,Hepatitis,Mild,63,True,Pembrolizumab,PD-1
NCT00000461,Chills,Severe,10,False,Daratumumab,CD38
NCT00000461,Infusion reaction,Mild,47,True,Daratumumab,CD38
NCT00000461,Pruritus,Mild,78,True,Daratumumab,CD38
NCT00000462,Proteinuria,Life-threatening,20,False,Bevacizumab,VEGF
NCT00000462,Bleeding,Severe,45,True,Bevacizumab,VEGF
NCT00000462,Thromboembolism,Severe,64,False,Bevacizumab,VEGF
NCT00000462,Hypertension,Severe,92,True,Bevacizumab,VEGF
NCT00000463,Pneumonitis,Moderate,50,False,Ipilimumab,CTLA-4
NCT00000463,Rash,Life-threatening,9,True,Ipilimumab,CTLA-4
NCT00000463,Thyroiditis,Life-threatening,94,False,Ipilimumab,CTLA-4
NCT00000464,Colitis,Life-threatening,46,False,Ipilimumab,CTLA-4
NCT00000464,Hepatitis,Life-threatening,55,False,Ipilimumab,CTLA-4
NCT00000464,Rash,Life-threatening,78,False,Ipilimumab,CTLA-4
NCT00000464,Thyroiditis,Moderate,84,True,Ipilimumab,CTLA-4
NCT00000465,Thyroiditis,Life-threatening,11,False,Ipilimumab,CTLA-4
NCT00000465,Rash,Moderate,90,True,Ipilimumab,CTLA-4
NCT00000465,Hepatitis,Moderate,47,True,Ipilimumab,CTLA-4
NCT00000465,Pneumonitis,Moderate,3,False,Ipilimumab,CTLA-4
NCT00000465,Colitis,Life-threatening,18,True,Ipilimumab,CTLA-4
NCT00000466,Arrhythmia,Severe,59,True,Trastuzumab,HER2
NCT00000466,Heart failure,Life-threatening,32,True,Trastuzumab,HER2
NCT00000466,Cardiac dysfunction,Moderate,8,True,Trastuzumab,HER2
NCT00000467,Thromboembolism,Life-threatening,48,True,Bevacizumab,VEGF
NCT00000467,Proteinuria,Mild,85,True,Bevacizumab,VEGF
NCT00000467,Hypertension,Life-threatening,77,True,Bevacizumab,VEGF
NCT00000468,Chills,Mild,32,True,Daratumumab,CD38
NCT00000468,Fever,Mild,73,False,Daratumumab,CD38
NCT00000468,Infusion reaction,Moderate,98,True,Daratumumab,CD38
NCT00000469,Thromboembolism,Life-threatening,93,False,Bevacizumab,VEGF
NCT00000469,Bleeding,Life-threatening,83,True,Bevacizumab,VEGF
NCT00000469,Proteinuria,Severe,15,True,Bevacizumab,VEGF
NCT00000469,Hypertension,Mild,83,True,Bevacizumab,VEGF
NCT00000470,Heart failure,Life-threatening,55,False,Trastuzumab,HER2
NCT00000470,Arrhythmia,Severe,74,False,Trastuzumab,HER2
NCT00000470,Cardiac dysfunction,Moderate,55,True,Trastuzumab,HER2
NCT00000470,Hypertension,Severe,12,False,Trastuzumab,HER2
NCT00000471,Acneiform rash,Life-threatening,24,True,Cetuximab,EGFR
NCT00000471,Dry skin,Life-threatening,62,False,Cetuximab,EGFR
NCT00000471,Rash,Life-threatening,49,True,Cetuximab,EGFR
NCT00000471,Pruritus,Mild,48,False,Cetuximab,EGFR
NCT00000472,Sepsis,Severe,78,False,Tocilizumab,IL-6
NCT00000472,Infection,Mild,31,False,Tocilizumab,IL-6
NCT00000472,Tuberculosis,Moderate,70,True,Tocilizumab,IL-6
NCT00000472,Pneumonia,Mild,28,True,Tocilizumab,IL-6
